"Gregorian Julian Space1 Wavelength Space2 Max Mode Ver Irradiancia Unc Spacen Quality"
"20051002.5 2453646.0  252.59  252.59 43 27 4.000306e-02 7.2709e-05     0.0"
"20051002.5 2453646.0  252.70  252.70 43 27 4.058912e-02 7.3175e-05     0.0"
"20051002.5 2453646.0  252.81  252.81 43 27 4.127868e-02 7.3697e-05     0.0"
"20051002.5 2453646.0  252.92  252.92 43 27 4.231357e-02 7.4278e-05     0.0"
"20051002.5 2453646.0  253.03  253.03 43 27 4.417522e-02 7.4915e-05     0.0"
"20051002.5 2453646.0  253.14  253.14 43 27 4.634415e-02 7.5609e-05     0.0"
"20051002.5 2453646.0  253.25  253.25 43 27 4.809646e-02 7.6361e-05     0.0"
"20051002.5 2453646.0  253.36  253.36 43 27 4.937119e-02 7.7170e-05     0.0"
"20051002.5 2453646.0  253.47  253.47 43 27 5.062803e-02 7.8039e-05     0.0"
"20051002.5 2453646.0  253.59  253.59 43 27 5.172022e-02 7.9049e-05     0.0"
"20051002.5 2453646.0  253.70  253.70 43 27 5.242128e-02 8.0035e-05     0.0"
"20051002.5 2453646.0  253.81  253.81 43 27 5.307431e-02 8.1075e-05     0.0"
"20051002.5 2453646.0  253.92  253.92 43 27 5.390631e-02 8.2175e-05     0.0"
"20051002.5 2453646.0  254.03  254.03 43 27 5.492469e-02 8.3332e-05     0.0"
"20051002.5 2453646.0  254.15  254.15 43 27 5.581454e-02 8.4657e-05     0.0"
"20051002.5 2453646.0  254.26  254.26 43 27 5.641349e-02 8.5934e-05     0.0"
"20051002.5 2453646.0  254.37  254.37 43 27 5.686497e-02 8.7269e-05     0.0"
"20051002.5 2453646.0  254.49  254.49 43 27 5.687876e-02 8.8790e-05     0.0"
"20051002.5 2453646.0  254.60  254.60 43 27 5.691040e-02 9.0244e-05     0.0"
"20051002.5 2453646.0  254.71  254.71 43 27 5.753898e-02 9.1755e-05     0.0"
"20051002.5 2453646.0  254.83  254.83 43 27 5.922168e-02 9.3469e-05     0.0"
"20051002.5 2453646.0  254.94  254.94 43 27 6.154018e-02 9.5100e-05     0.0"
"20051002.5 2453646.0  255.05  255.05 43 27 6.468925e-02 9.6788e-05     0.0"
"20051002.5 2453646.0  255.17  255.17 43 27 6.915508e-02 9.8691e-05     0.0"
"20051002.5 2453646.0  255.28  255.28 43 27 7.344876e-02 1.0050e-04     0.0"
"20051002.5 2453646.0  255.40  255.40 43 27 7.780751e-02 1.0254e-04     0.0"
"20051002.5 2453646.0  255.51  255.51 43 27 8.123300e-02 1.0446e-04     0.0"
"20051002.5 2453646.0  255.63  255.63 43 27 8.399836e-02 1.0663e-04     0.0"
"20051002.5 2453646.0  255.74  255.74 43 27 8.538801e-02 1.0868e-04     0.0"
"20051002.5 2453646.0  255.86  255.86 43 27 8.602569e-02 1.1098e-04     0.0"
"20051002.5 2453646.0  255.97  255.97 43 27 8.650864e-02 1.1315e-04     0.0"
"20051002.5 2453646.0  256.09  256.09 43 27 8.717908e-02 1.1558e-04     0.0"
"20051002.5 2453646.0  256.21  256.21 43 27 8.804887e-02 1.1808e-04     0.0"
"20051002.5 2453646.0  256.32  256.32 43 27 8.959108e-02 1.2042e-04     0.0"
"20051002.5 2453646.0  256.44  256.44 43 27 9.348364e-02 1.2305e-04     0.0"
"20051002.5 2453646.0  256.56  256.56 43 27 9.946575e-02 1.2575e-04     0.0"
"20051002.5 2453646.0  256.67  256.67 43 27 1.056099e-01 1.2828e-04     0.0"
"20051002.5 2453646.0  256.79  256.79 43 27 1.125146e-01 1.3110e-04     0.0"
"20051002.5 2453646.0  256.91  256.91 43 27 1.186467e-01 1.3400e-04     0.0"
"20051002.5 2453646.0  257.03  257.03 43 27 1.227426e-01 1.3696e-04     0.0"
"20051002.5 2453646.0  257.14  257.14 43 27 1.242014e-01 1.3973e-04     0.0"
"20051002.5 2453646.0  257.26  257.26 43 27 1.238232e-01 1.4283e-04     0.0"
"20051002.5 2453646.0  257.38  257.38 43 27 1.227154e-01 1.4599e-04     0.0"
"20051002.5 2453646.0  257.50  257.50 43 27 1.216266e-01 1.4922e-04     0.0"
"20051002.5 2453646.0  257.62  257.62 43 27 1.213813e-01 1.5251e-04     0.0"
"20051002.5 2453646.0  257.74  257.74 43 27 1.230207e-01 1.5588e-04     0.0"
"20051002.5 2453646.0  257.86  257.86 43 27 1.266266e-01 1.5931e-04     0.0"
"20051002.5 2453646.0  257.97  257.97 43 27 1.298486e-01 1.6252e-04     0.0"
"20051002.5 2453646.0  258.09  258.09 43 27 1.314329e-01 1.6609e-04     0.0"
"20051002.5 2453646.0  258.21  258.21 43 27 1.310512e-01 1.6972e-04     0.0"
"20051002.5 2453646.0  258.33  258.33 43 27 1.296633e-01 1.7342e-04     0.0"
"20051002.5 2453646.0  258.45  258.45 43 27 1.275047e-01 1.7719e-04     0.0"
"20051002.5 2453646.0  258.58  258.58 43 27 1.242715e-01 1.8135e-04     0.0"
"20051002.5 2453646.0  258.70  258.70 43 27 1.219923e-01 1.8526e-04     0.0"
"20051002.5 2453646.0  258.82  258.82 43 27 1.215019e-01 1.8923e-04     0.0"
"20051002.5 2453646.0  258.94  258.94 43 27 1.225446e-01 1.9328e-04     0.0"
"20051002.5 2453646.0  259.06  259.06 43 27 1.235132e-01 1.9740e-04     0.0"
"20051002.5 2453646.0  259.18  259.18 43 27 1.219751e-01 2.0155e-04     0.0"
"20051002.5 2453646.0  259.30  259.30 43 27 1.175762e-01 2.0566e-04     0.0"
"20051002.5 2453646.0  259.42  259.42 43 27 1.113872e-01 2.0969e-04     0.0"
"20051002.5 2453646.0  259.55  259.55 43 27 1.041735e-01 2.1399e-04     0.0"
"20051002.5 2453646.0  259.67  259.67 43 27 9.760011e-02 2.1789e-04     0.0"
"20051002.5 2453646.0  259.79  259.79 43 27 9.161348e-02 2.2172e-04     0.0"
"20051002.5 2453646.0  259.91  259.91 43 27 8.766088e-02 2.2548e-04     0.0"
